Message,gtrans_el,Spam
"0A NETWORKS allow companies to bill for SMS, so they are responsible for their suppliers , just as a shop has to give a guarantee on what they sell. B. G.","Τα ΔΙΚΤΥΑ 0A επιτρέπουν στις εταιρείες να χρεώνουν για SMS, επομένως είναι υπεύθυνες για τους προμηθευτές τους, όπως ένα κατάστημα πρέπει να παρέχει εγγύηση για το τι πουλάει. B. G.",advertisement
83039 62735 450 UK Break AccommodationVouchers terms conditions apply. 2 claim you mustprovide your claim number which is 15541,83039 62735 450 UK Break AccommodationVoucher όροι ισχύουν. 2 αξίωση πρέπει να δώσετε τον αριθμό της αξίωσής σας που είναι 15541,advertisement
"Got what it takes 2 take part in the WRC Rally in Oz U can with Lucozade Energy Text RALLY LE to 61200 25p , see packs or lucozade.co.uk wrc itcould be u","Πήρα ό,τι χρειάζεται 2 πάρτε μέρος στο Ράλι WRC στο Oz U can with Lucozade Energy Text RALLY LE έως 61200 25p , δείτε πακέτα ή lucozade.co.uk wrc itcould be u",advertisement
What do U want for Xmas How about 100 free text messages a new video phone with half price line rental Call free now on 0800 0721072 to find out more,Τι θέλετε για τα Χριστούγεννα Τι θα λέγατε για 100 δωρεάν μηνύματα κειμένου ένα νέο τηλέφωνο βίντεο με ενοικίαση γραμμής μισής τιμής Καλέστε δωρεάν τώρα στο 0800 0721072 για να μάθετε περισσότερα,advertisement
Did you hear about the new Divorce Barbie It comes with all of Ken's stuff,Έχετε ακούσει για το νέο Divorce Barbie It συνοδεύεται από όλα τα πράγματα του Ken;,advertisement
Well done ENGLAND Get the official poly ringtone or colour flag on yer mobile text TONE or FLAG to 84199 NOW Opt out txt ENG STOP. Box39822 W111WX 1.50,"Μπράβο ΑΓΓΛΙΑ Λάβετε τον επίσημο πολυ ήχο κλήσης ή την έγχρωμη σημαία στο κινητό κείμενο TONE ή FLAG στο 84199 ΤΩΡΑ Εξαίρεση txt ENG STOP. Box39822 W111WX 1,50",phising
PRIVATE Your 2003 Account Statement for 07808 XXXXXX shows 800 un redeemed S. I. M. points. Call 08719899217 Identifier Code 41685 Expires 07 11 04,PRIVATE Η κατάσταση λογαριασμού 2003 για το 07808 XXXXXX εμφανίζει 800 πόντους S. I. M. που δεν έχουν εξαργυρωθεί. Καλέστε 08719899217 Κωδικός αναγνώρισης 41685 Λήγει 07 11 04,phising
Hi 07734396839 IBH Customer Loyalty Offer The NEW NOKIA6600 Mobile from ONLY 10 at TXTAUCTION Txt word START to No 81151 get Yours Now 4T,Γεια σας 07734396839 IBH Προσφορά Πιστότητας Πελατών Το ΝΕΟ NOKIA6600 Mobile από ΜΟΝΟ 10 στο TXTAUCTION Txt word START έως No 81151 αποκτήστε το δικό σας τώρα 4T,advertisement
"pdate Now Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson Nokia Bluetooth FREE Call MobileUpd8 on 08000839402 or call2optout YHL","pdate Τώρα Διπλά λεπτά και 1000 txts στις τιμές Orange. Τελευταία Motorola, SonyEricsson Nokia Bluetooth ΔΩΡΕΑΝ Κλήση MobileUpd8 στο 08000839402 ή call2optout YHL",advertisement
Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,Μην ξεχνάτε ότι μπορείτε να υποβάλετε όσα ΔΩΡΕΑΝ αιτήματα θέλετε στο 1stchoice.co.uk. Για περισσότερες πληροφορίες καλέστε στο 08707808226.,phising
You won't believe it but it's true. It's Incredible Txts Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p txt,Δεν θα το πιστέψετε αλλά είναι αλήθεια. Είναι Incredible Txts Απάντηση G τώρα για να μάθετε πραγματικά εκπληκτικά πράγματα που θα σας συνεπάρουν. Από O2FWD μόνο 18p txt,advertisement
"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p","Απόκοσμα Nokia tones 4u, rply TONE TITLE έως 8007 π.χ. TONE DRACULA to 8007 Titles GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",phising
Please CALL 08712402902 immediately as there is an urgent message waiting for you.,Καλέστε αμέσως στο 08712402902 καθώς σας περιμένει ένα επείγον μήνυμα.,phising
"Urgent Please call 0906346330. Your ABTA complimentary 4 Spanish Holiday or 10,000 cash await collection SAE T Cs BOX 47 PO19 2EZ 150ppm 18",Επείγον Καλέστε στο 0906346330. Η δωρεάν ABTA σας για 4 Ισπανικές διακοπές ή 10.000 μετρητά σε αναμονή συλλογής SAE T Cs BOX 47 PO19 2EZ 150ppm 18,phising
"Urgent call 09066612661 from landline. Your complementary 4 Tenerife Holiday or 10,000 cash await collection SAE T Cs PO Box 3 WA14 2PX 150ppm 18 Sender Hol Offer",Επείγουσα κλήση στο 09066612661 από σταθερό. Η συμπληρωματική σας συλλογή 4 Tenerife Holiday ή 10.000 μετρητά περιμένει SAE T Cs PO Box 3 WA14 2PX 150ppm 18 Sender Hol Offer,phising
BIG BROTHER ALERT The computer has selected u for 10k cash or 150 voucher. Call 09064018838. NTT PO Box CRO1327 18 BT Landline Cost 150ppm mobiles vary,BIG BROTHER ALERT Ο υπολογιστής σας επέλεξε για 10.000 μετρητά ή 150 κουπόνι. Καλέστε στο 09064018838. NTT PO Box CRO1327 18 BT Σταθερό Κόστος 150 ppm κινητά ποικίλλει,phising
"XXXMobileMovieClub To use your credit, click the WAP link in the next txt message or click here Link","XXXMobileMovieClub Για να χρησιμοποιήσετε την πίστωσή σας, κάντε κλικ στον σύνδεσμο WAP στο επόμενο μήνυμα txt ή κάντε κλικ εδώ Σύνδεσμος",advertisement
Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,Ευχαριστώ για την Ψηφοφορία. Τώρα τραγουδήστε μαζί με τα αστέρια με το Karaoke στο κινητό σας. Για ένα ΔΩΡΕΑΝ σύνδεσμο απλά απαντήστε με το SING τώρα.,phising
tells u 2 call 09066358152 to claim 5000 prize. U have 2 enter all ur mobile personal details the prompts. Careful,σου λέει 2 καλέστε στο 09066358152 για να διεκδικήσετε το έπαθλο 5000. Έχετε 2 εισάγετε όλα τα προσωπικά στοιχεία του κινητού σας στα μηνύματα. Προσεκτικός,phising
"Hey Boys. Want hot XXX pics sent direct 2 ur phone Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX","Γεια σας Αγόρια. Θέλετε καυτές φωτογραφίες XXX να αποσταλούν απευθείας στο τηλέφωνο 2 σας Txt PORN στο 69855, 24 ώρες δωρεάν και στη συνέχεια μόλις 50p την ημέρα. Για διακοπή κειμένου STOPBCM SF WC1N3XX",advertisement
87077 Kick off a new season with 2wks FREE goals news to ur mobile Txt ur club name to 87077 eg VILLA to 87077,87077 Ξεκινήστε μια νέα σεζόν με 2 εβδομάδες ΔΩΡΕΑΝ γκολ νέα στο κινητό σας Txt το όνομα του συλλόγου στο 87077 π.χ. VILLA στο 87077,advertisement
URGENT We are trying to contact U Todays draw shows that you have won a 800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,ΕΠΕΙΓΟΝ Προσπαθούμε να επικοινωνήσουμε με την U Η σημερινή κλήρωση δείχνει ότι έχετε κερδίσει ένα έπαθλο 800 ΕΓΓΥΗΜΕΝΟ. Καλέστε στο 09050000460 από σταθερό. Αξίωση J89. po box245c2150pm,phising
U have a Secret Admirer who is looking 2 make contact with U find out who they R reveal who thinks UR so special call on 09065171142 stopsms 08,Έχετε έναν μυστικό θαυμαστή που ψάχνει 2 επικοινωνήστε μαζί του Μάθετε ποιον αποκαλύπτουν ποιος πιστεύει ότι UR τόσο ιδιαίτερο καλέστε στο 09065171142 stopsms 08,advertisement
Panasonic BluetoothHdset FREE. Nokia FREE. Motorola FREE DoubleMins DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,Panasonic BluetoothHdset ΔΩΡΕΑΝ. Nokia ΔΩΡΕΑΝ. Motorola ΔΩΡΕΑΝ DoubleMins DoubleTxt στο Orange συμβόλαιο. Καλέστε το MobileUpd8 στο 08000839402 ή καλέστε το 2optout,advertisement
URGENT This is the 2nd attempt to contact U U have WON 1000CALL 09071512432 b4 300603t csBCM4235WC1N3XX.callcost150ppmmobilesvary. max 7. 50,ΕΠΕΙΓΟΝ Αυτή είναι η 2η προσπάθεια επικοινωνίας με το U Έχετε ΚΕΡΔΙΣΕΙ 1000CALL 09071512432 b4 300603t csBCM4235WC1N3XX.callcost150ppmmobilesvary. μέγιστο 7.50,phising
"FreeMsg Claim ur 250 SMS messages Text OK to 84025 now Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p wk. T C BOX139, LA32WU. 16 . Remove txtX or stop","FreeMsg Αξίωση 250 μηνυμάτων SMS Στείλτε με μήνυμα OK στο 84025 τώρα Χρησιμοποιήστε το web2mobile 2 συνεργάτες σας κ.λπ. Εγγραφείτε στο Txt250.com για 1,50p εβδ. T C BOX139, LA32WU. 16 . Καταργήστε το txtX ή σταματήστε",advertisement
For your chance to WIN a FREE Bluetooth Headset then simply reply back with ADP,"Για την ευκαιρία σας να κερδίσετε ένα ΔΩΡΕΑΝ ακουστικό Bluetooth, απλώς απαντήστε με ADP",advertisement
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp txt 1st 5free. 1.50 increments. Help08718728876","Mila, 23 ετών, ξανθιά, νέα στο Ηνωμένο Βασίλειο. Φαίνεται σεξ με βρετανούς άντρες. αν σου αρέσει η διασκέδαση μαζί μου. Στείλτε μήνυμα MTALK στο 69866.18. 30pp txt 1st 5δωρεάν. 1,50 προσαυξήσεις. Βοήθεια08718728876",advertisement
Want the latest Video handset 750 anytime any network mins Half price line rental Reply or call 08000930705 for delivery tomorrow,"Θέλετε το πιο πρόσφατο ακουστικό βίντεο 750 ανά πάσα στιγμή, οποιαδήποτε στιγμή, λεπτά ενοικίασης γραμμής μισής τιμής Απαντήστε ή καλέστε στο 08000930705 για παράδοση αύριο",advertisement
"SIX chances to win CASH From 100 to 20,000 pounds txt CSH11 and send to 87575. Cost 150p day, 6days, 16 TsandCs apply Reply HL 4 info","ΕΞΙ πιθανότητες να κερδίσετε ΜΕΤΡΗΤΑ Από 100 έως 20.000 λίρες txt CSH11 και στείλτε στο 87575. Κόστος 150p ημέρα, 6 ημέρες, 16 TsandCs ισχύει Απάντηση HL 4 info",advertisement
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re schedule. Ref 9280114","Ανακοίνωση εξυπηρέτησης πελατών. Προσπαθήσαμε πρόσφατα να σας παραδώσουμε, αλλά δεν μπορέσαμε να το κάνουμε, καλέστε στο 07099833605 για να προγραμματίσετε εκ νέου. Κωδ. 9280114",phising
U are subscribed to the best Mobile Content Service in the UK for 3 per ten days until you send STOP to 83435. Helpline 08706091795.,Έχετε εγγραφεί στην καλύτερη υπηρεσία περιεχομένου για κινητά στο Ηνωμένο Βασίλειο για 3 ανά δέκα ημέρες μέχρι να στείλετε STOP στο 83435. Γραμμή βοήθειας 08706091795.,advertisement
U have a Secret Admirer who is looking 2 make contact with U find out who they R reveal who thinks UR so special call on 09065171142 stopsms 08718727870150ppm,Έχετε έναν μυστικό θαυμαστή που ψάχνει 2 επικοινωνήστε μαζί του Μάθετε ποιον αποκαλύπτουν ποιος πιστεύει ότι UR τόσο ιδιαίτερο καλέστε στο 09065171142 stopsms 08718727870150ppm,advertisement
This is the 2nd time we have tried to contact u. U have won the 1450 prize to claim just call 09053750005 b4 310303. T Cs stop SMS 08718725756. 140ppm,Αυτή είναι η 2η φορά που προσπαθούμε να επικοινωνήσουμε μαζί σας. Έχετε κερδίσει το βραβείο 1450 για να διεκδικήσετε απλώς καλέστε στο 09053750005 b4 310303. T Cs stop SMS 08718725756. 140ppm,phising
Link C Ringtone,Σύνδεσμος Γ Ήχος κλήσης,phising
Please CALL 08712402972 immediately as there is an urgent message waiting for you,Καλέστε αμέσως στο 08712402972 καθώς σας περιμένει ένα επείγον μήνυμα,phising
Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or 250 cash every wk. Txt VPOD to 81303 Ts Cs www.textpod.net custcare 08712405020.,Δωρεάν είσοδος 1ης εβδομάδας 2 TEXTPOD 4 μια ευκαιρία 2 κερδίστε 40 GB iPod ή 250 μετρητά κάθε εβδομάδα. Txt VPOD στο 81303 Ts Cs www.textpod.net custcare 08712405020.,advertisement
"SPJanuary Male Sale Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p min cheap to 7.8p min peak To stop texts call 08712460324 10p min","SPΙανουάριος Εκπτώσεις για Άνδρες Hot Gay συνομιλία τώρα φθηνότερη, καλέστε στο 08709222922. Εθνική τιμή από 1,5 π. λεπτό φθηνά έως 7,8 π. λεπτά αιχμής Για να σταματήσετε μηνύματα, καλέστε στο 08712460324 10 π. λεπτά",advertisement
"URGENT Your Mobile No 07808726822 was awarded a 2,000 Bonus Caller Prize on 02 09 03 This is our 2nd attempt to contact YOU Call 0871 872 9758 BOX95QU",ΕΠΕΙΓΟΝ Ο αριθμός του κινητού σας τηλεφώνου 07808726822 απονεμήθηκε ένα βραβείο 2.000 μπόνους καλούντος στο 02 09 03 Αυτή είναι η 2η προσπάθειά μας να επικοινωνήσουμε μαζί σας Καλέστε στο 0871 872 9758 BOX95QU,phising
"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a 500 prize Txt word COLLECT to No 83355 IBHltd LdnW15H 150p Mtmsgrcvd18","Έχετε εγγύηση για το πιο πρόσφατο τηλέφωνο Nokia, μια συσκευή αναπαραγωγής MP3 iPod 40 GB ή μια λέξη Txt 500 βραβείων COLLECT στο No 83355 IBHltd LdnW15H 150p Mtmsgrcvd18",advertisement
We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply of call 08000930705 Now,Προσπαθήσαμε να σας καλέσουμε για να απαντήσετε στα sms μας για βιντεοκάμερα 750 λεπτών ΑΠΕΡΙΟΡΙΣΤΟ ΚΕΙΜΕΝΟ δωρεάν βιντεοκάμερα Απάντηση κλήσης 08000930705 Τώρα,advertisement
Wanna have a laugh Try CHIT CHAT on your mobile now Logon by txting the word CHAT and send it to No 8883 CM PO Box 4217 London W1A 6ZF 16 118p msg rcvd,Θέλετε να γελάσετε Δοκιμάστε το CHIT CHAT στο κινητό σας τώρα Συνδεθείτε στέλνοντας με tx τη λέξη CHAT και στείλτε την στο No 8883 CM PO Box 4217 London W1A 6ZF 16 118p msg rcvd,advertisement
Ur cash balance is currently 500 pounds to maximize ur cash in now send CASH to 86688 only 150p msg. CC 08708800282 HG Suite342 2Lands Row W1J6HL,"Το υπόλοιπο μετρητών σας είναι αυτήν τη στιγμή 500 λίρες για να μεγιστοποιήσετε τα μετρητά σας, τώρα στείλτε CASH στο 86688 μόνο 150 pms. CC 08708800282 HG Suite342 2Lands Row W1J6HL",phising
Join the UK's horniest Dogging service and u can have sex 2nite . Just sign up and follow the instructions. Txt ENTRY to 69888 now Nyt.EC2A.3LP.msg 150p,Εγγραφείτε στην πιο καυτερή υπηρεσία Dogging του Ηνωμένου Βασιλείου και μπορείτε να κάνετε σεξ 2nite . Απλώς εγγραφείτε και ακολουθήστε τις οδηγίες. Txt ENTRY στο 69888 τώρα Nyt.EC2A.3LP.msg 150p,advertisement
Forwarded from 21870000 Hi this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p min,"Προώθηση από 21870000 Γεια σας, αυτή είναι η ειδοποίηση SMS σας για την ανταλλαγή μηνυμάτων γραμματοκιβωτίου. Έχετε 40 αγώνες. Καλέστε ξανά στο 09056242159 για να ανακτήσετε τα μηνύματά σας και να ταιριάζουν cc100p min",phising
TheMob Yo yo yo Here comes a new selection of hot downloads for our members to get for FREE Just click open the next link sent to ur fone...,TheMob Yo yo yo Εδώ έρχεται μια νέα επιλογή από καυτές λήψεις για τα μέλη μας ΔΩΡΕΑΝ Απλώς κάντε κλικ στο άνοιγμα του επόμενου συνδέσμου που αποστέλλεται στο τηλέφωνο σας...,phising
"Hello darling how are you today I would love to have a chat, why dont you tell me what you look like and what you are in to sexy","Γεια σου αγάπη μου, πώς είσαι σήμερα, θα ήθελα πολύ να κουβεντιάσουμε, γιατί δεν μου λες πώς είσαι και σε τι σέξι είσαι",advertisement
Ur ringtone service has changed 25 Free credits Go to club4mobiles.com to choose content now Stop txt CLUB STOP to 87070. 150p wk Club4 PO Box1146 MK45 2WT,Η υπηρεσία ήχου κλήσης έχει αλλάξει 25 δωρεάν μονάδες Μεταβείτε στο club4mobiles.com για να επιλέξετε περιεχόμενο τώρα Διακοπή txt CLUB STOP σε 87070. 150p wk Club4 PO Box1146 MK45 2WT,phising
"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From colour red text colour TXTstar","Ευχαριστούμε για την παραγγελία ήχου κλήσης, αριθμός αναφοράς X49. Το κινητό σας θα χρεωθεί 4,50. Εάν δεν φτάσει ο τόνος σας, καλέστε την εξυπηρέτηση πελατών 09065989182. Από χρώμα κόκκινο χρώμα κειμένου TXTstar",phising
"You are being contacted by our dating service by someone you know To find out who it is, call from a land line 09050000928. PoBox45W2TG150P","Η υπηρεσία γνωριμιών μας επικοινωνεί μαζί σας από κάποιον που γνωρίζετε Για να μάθετε ποιος είναι, καλέστε από ένα σταθερό τηλέφωνο 09050000928. PoBox45W2TG150P",advertisement
"500 New Mobiles from 2004, MUST GO Txt NOKIA to No 89545 collect yours today From ONLY 1 www.4 tc.biz 2optout 087187262701.50gbp mtmsg18 TXTAUCTION","500 νέα κινητά από το 2004, MUST GO Txt NOKIA to No 89545 συλλέξτε τα δικά σας σήμερα από ΜΟΝΟ 1 www.4 tc.biz 2optout 087187262701.50gbp mtmsg18 TXTAUCTION",advertisement
"tddnewsletter emc1.co.uk More games from TheDailyDraw Dear Helen, Dozens of Free Games with great prizesWith..","tddnewsletter emc1.co.uk Περισσότερα παιχνίδια από το TheDailyDraw Αγαπητή Ελένη, Δεκάδες δωρεάν παιχνίδια με υπέροχα βραβείαΜε..",advertisement
Call 09095350301 and send our girls into erotic ecstacy. Just 60p min. To stop texts call 08712460324 nat rate,Καλέστε στο 09095350301 και στείλτε τα κορίτσια μας σε ερωτική έκσταση. Μόλις 60p min. Για να σταματήσετε τα μηνύματα καλέστε στο 08712460324 nat rate,advertisement
"URGENT Your mobile was awarded a 1,500 Bonus Caller Prize on 27 6 03. Our final attempt 2 contact U Call 08714714011",ΕΠΕΙΓΟΝ Το κινητό σας κέρδισε 1.500 Bonus Caller Prize στο 27 6 03. Η τελευταία μας προσπάθεια 2 επικοινωνήστε U Καλέστε στο 08714714011,phising
"Urgent Please call 09066612661 from your landline, your complimentary 4 Lux Costa Del Sol holiday or 1000 CASH await collection. ppm 150 SAE T Cs James 28, EH74RR","Επείγον Καλέστε στο 09066612661 από το σταθερό σας τηλέφωνο, τη δωρεάν παραλαβή 4 Lux Costa Del Sol ή 1000 CASH σε αναμονή. ppm 150 SAE T Cs James 28, EH74RR",phising
FreeMsg Fancy a flirt Reply DATE now join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now,FreeMsg Φαντάζομαι ένα φλερτ Απάντηση DATE τώρα εγγραφείτε στην ταχύτερα αναπτυσσόμενη υπηρεσία γνωριμιών για κινητά στο Ηνωμένο Βασίλειο. Μηνύματα rcvd μόλις 25p για εξαίρεση txt stop στο 83021. Απάντηση DATE τώρα,advertisement
Urgent Please call 09061743810 from landline. Your ABTA complimentary 4 Tenerife Holiday or 5000 cash await collection SAE T Cs Box 326 CW25WX 150 ppm,Επείγον Καλέστε στο 09061743810 από σταθερό. Η δωρεάν συλλογή ABTA 4 Tenerife Holiday ή 5000 μετρητά σε αναμονή SAE T Cs Box 326 CW25WX 150 ppm,phising
As a registered optin subscriber ur draw 4 100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,Ως εγγεγραμμένος συνδρομητής που κληρώνεις δωροεπιταγή 4 100 θα καταχωρηθεί με την παραλαβή της σωστής απάντησης στο 80062 What's No1 στα τσαρτ του BBC,advertisement
URGENT Your Mobile number has been awarded with a 2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,ΕΠΕΙΓΟΝ Ο αριθμός του κινητού σας τηλεφώνου έχει βραβευτεί με ένα 2000 Bonus Caller Prize. Καλέστε στο 09058095201 από σταθερό. Ισχύει μόνο για 12 ώρες,phising
"WIN We have a winner Mr. T. Foley won an iPod More exciting prizes soon, so keep an eye on ur mobile or visit www.win 82050.co.uk","ΚΕΡΔΙΣΤΕ Έχουμε έναν νικητή. Ο κ. T. Foley κέρδισε σύντομα ένα iPod Περισσότερα συναρπαστικά βραβεία, γι' αυτό παρακολουθήστε το κινητό σας ή επισκεφτείτε τη διεύθυνση www.win 82050.co.uk",advertisement
"You have been selected to stay in 1 of 250 top British hotels FOR NOTHING Holiday Worth 350 To Claim, Call London 02072069400. Bx 526, SW73SS","Έχετε επιλεγεί να μείνετε σε 1 από τα 250 κορυφαία βρετανικά ξενοδοχεία FOR NOTHING Holiday Worth 350 To Claim, Καλέστε Λονδίνο 02072069400. Bx 526, SW73SS",phising
dating i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence,ραντεβού είχα δύο από αυτά. Ξεκίνησε μόνο αφού έστειλα ένα μήνυμα στο talk sport radio την περασμένη εβδομάδα. Οποιαδήποτε σχέση νομίζετε ή σύμπτωση,advertisement
Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,Ανακοίνωση εξυπηρέτησης πελατών. Σας περιμένει μια πρωτοχρονιάτικη παράδοση. Καλέστε τώρα στο 07046744435 για να κανονίσετε την παράδοση,phising
URGENT This is our 2nd attempt to contact U. Your 900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,ΕΠΕΙΓΟΝ Αυτή είναι η 2η προσπάθειά μας να επικοινωνήσουμε με την U. Το 900 βραβείο σας από ΧΘΕΣ περιμένει ακόμα την παραλαβή. Για να διεκδικήσετε ΚΑΛΕΣΤΕ ΤΩΡΑ 09061702893. ACL03530150PM,phising
Get ur 1st RINGTONE FREE NOW Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just 1.50 per wk 2 opt out send STOP 08452810071 16,"Λάβετε ΤΩΡΑ ΔΩΡΕΑΝ τον 1ο ΉΧΟ ΚΛΗΣΗΣ Απαντήστε σε αυτό το μήνυμα με το TONE. Gr8 TOP 20 τόνοι στο τηλέφωνό σας κάθε εβδομάδα μόνο 1,50 ανά εβδομάδα 2 εξαίρεση αποστολή STOP 08452810071 16",phising
4mths half price Orange line rental latest camera phones 4 FREE. Had your phone 11mths Call MobilesDirect free on 08000938767 to update now or2stoptxt T Cs,4 μήνες μισή τιμή Ενοικίαση πορτοκαλί γραμμής τελευταίας κάμερας τηλέφωνα 4 ΔΩΡΕΑΝ. Είχατε το τηλέφωνό σας 11 μήνες δωρεάν Καλέστε το Mobile Direct στο 08000938767 για ενημέρωση τώρα ή διακοπή txt TO Cs,advertisement
You have WON a guaranteed 1000 cash or a 2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am 7pm Cost 10p,"ΚΕΡΔΙΣΕΙΣ 1000 εγγυημένα μετρητά ή βραβείο 2000. Για να διεκδικήσετε το βραβείο έτους, καλέστε τον εκπρόσωπο εξυπηρέτησης πελατών στο 08714712412 μεταξύ 10 π.μ. 7 μ.μ. Κόστος 10 π.μ.",phising
We have new local dates in your area Lots of new people registered in YOUR AREA. Reply DATE to start now 18 only www.flirtparty.us REPLYS150,Έχουμε νέες τοπικές ημερομηνίες στην περιοχή σας Πολλά νέα άτομα έχουν εγγραφεί στην ΠΕΡΙΟΧΗ ΣΑΣ. Απάντηση DATE για έναρξη τώρα 18 μόνο www.flirtparty.us ΑΠΑΝΤΗΣΕΙΣ150,advertisement
Promotion Number 8714714 UR awarded a City Break and could WIN a 200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk Age16 1.50perWKsub,"Αριθμός προσφοράς 8714714 Η UR απένειμε ένα City Break και μπορούσε να ΚΕΡΔΙΣΕΙ 200 καλοκαιρινά ξεφάντωμα αγορών κάθε WK. Txt STORE στο 88039. SkilGme. TsCs087147403231Winawk Age16 1,50perWKsub",phising
We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,"Προσπαθήσαμε να επικοινωνήσουμε μαζί σας για την προσφορά μας για το νέο Video Phone 750 οποιαδήποτε στιγμή, οποιαδήποτε λεπτά στο δίκτυο ΜΙΣΗ ΤΙΜΗ Ενοικίαση βιντεοκάμερας καλέστε στο 08000930705 ή απαντήστε για παράδοση Τετ",advertisement
"You have won 1,000 cash or a 2,000 prize To claim, call09050000327","Έχετε κερδίσει 1.000 μετρητά ή ένα έπαθλο 2.000 Για να διεκδικήσετε, καλέστε 09050000327",phising
"If you don't, your prize will go to another customer. T C at www.t c.biz 18 150p min Polo Ltd Suite 373 London W1J 6HL Please call back if busy","Εάν δεν το κάνετε, το βραβείο σας θα πάει σε άλλον πελάτη. T C στο www.t c.biz 18 150p min Polo Ltd Suite 373 London W1J 6HL Παρακαλώ καλέστε ξανά εάν είστε απασχολημένοι",phising
Tone Club Your subs has now expired 2 re sub reply MONOC 4 monos or POLYC 4 polys 1 weekly 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,Tone Club Οι συνδρομητές σας έχουν πλέον λήξει 2 επαναληπτική απάντηση MONOC 4 monos ή POLYC 4 polys 1 εβδομαδιαία 150p την εβδομάδα Txt STOP 2 stop Αυτό το μήνυμα δωρεάν ροή 0871212025016,phising
"FreeMsg Why haven't you replied to my text I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end","FreeMsg Γιατί δεν απαντήσατε στο κείμενό μου Είμαι ο Ράντυ, σέξι, γυναίκα και ζωντανή τοπική. Θέλω να ακούσω από εσάς. Netcollex Ltd 08700621170150p ανά απάντηση μηνύματος Διακοπή έως τέλος",advertisement
"FREE2DAY sexy St George's Day pic of Jordan Txt PIC to 89080 dont miss out, then every wk a saucy celeb 4 more pics c PocketBabe.co.uk 0870241182716 3 wk","ΔΩΡΕΑΝ 2ΗΜΕΡΑ σέξι φωτογραφία του Αγίου Γεωργίου της Ιορδανίας Txt PIC to 89080, μην χάσετε, τότε κάθε εβδομάδα ένας αυθάδης διάσημος 4 ακόμη φωτογραφίες c PocketBabe.co.uk 0870241182716 3 εβδ.",advertisement
Ur cash balance is currently 500 pounds to maximize ur cash in now send GO to 86688 only 150p msg. CC 08718720201 HG Suite342 2Lands Row W1J6HL,"Το υπόλοιπο μετρητών σας είναι αυτήν τη στιγμή 500 λίβρες για να μεγιστοποιήσετε τα μετρητά σας, στείλτε τώρα μήνυμα GO στο 86688 μόνο 150 p. CC 08718720201 HG Suite342 2Lands Row W1J6HL",phising
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220 CM2 9AE","ΥΠΗΡΕΣΙΕΣ SMS. για τις συνολικές πιστώσεις κειμένου σας, παρακαλούμε να συνδεθείτε www.comuk.net 3qxj9 καταργήστε την εγγραφή σας με STOP, χωρίς επιπλέον χρέωση. βοήθεια 08702840625.COMUK. 220 CM2 9AE",advertisement
